x,y,z,cluster,title,id
-12.745328,28.933584,14.272969,42,1.3 Number of boys and Girls  aged 6-59 months who received vitamin A supplements in semester 1,5198
-12.69856,27.963636,14.490693,42,1.4 Number of children aged 6-59 months who received vitamin A supplements in semester 1,5212
-11.547737,26.409565,14.113375,42,1.4 Number of children 6-59 months received Vitamin A supplementation,5218
-12.343328,27.049458,13.981485,42,1.4	Number of children aged 6-59 months who received vitamin A supplements,5223
-11.980576,27.208218,16.573872,42,of children aged 6-59 months  received vitamin A supplementation every 6 months,5680
-21.612349,29.428213,-2.5368645,44,Of Children Aged 6-59 Months Affected By Sam Who Are Admitted Into Treatment (Whether Supported By Unicef) In Unicef-Supported Districts Disaggregated By Age,189
-21.32791,29.478743,-2.7053268,44,Of Children Aged 6-59 Months Affected By Sam Who Are Admitted Into Treatment (Whether Or Not Supported By Unicef) In Unicef-Supported Districts,204
-21.580107,27.785652,-3.0906796,44,2.2.2 - Number of children aged 6-59 months with SAM who are admitted for treatment,3619
-22.481714,27.443363,-2.690405,44,# 2.2.2 - Number of children aged 6-59 months with SAM who are admitted for treatment,3660
-20.906475,27.548124,-4.0108814,44,Number of children aged 6-59 months with SAM who are admitted for treatment,4099
-20.59084,26.844578,-3.7338467,44,Number of children aged 6-59 months with SAM who are admitted for treatment.,4105
-20.856226,26.70757,-2.5710762,44,3.1 Number of children aged 6-59 months with SAM who are admitted for treatment,4727
-21.881548,26.873367,-2.2024028,44,3.1. Number of children aged 6-59 months with SAM who are admitted for treatment,4735
-22.259737,26.629545,-3.70057,44,2.2 Number of  boys and girls aged 6-59 months with SAM who are admitted for treatment,5199
-21.107199,27.539501,-2.4387696,44,2.3  - Number of children aged 6-59 months with SAM who are admitted for treatment,5215
-21.434542,26.82403,-3.3444455,44,2.2	Number of children aged 6-59 months with SAM who are admitted for treatment,5225
19.036022,4.483484,0.63859373,45,# of community members reached through community dialogues.,3204
19.022903,4.5411654,0.76913,45,# of community members reached through community dialogues,3212
20.642115,2.5336218,-0.5092803,45,Indicators 3.1.1:# of community groups participated on Community Discussion Leaders trainings,4606
20.65135,2.4970796,-0.7352068,45,Indicator 3.1: # of community groups participated on Community Discussion leaders’ (CDLs) trainings.,5487
-1.9128668,8.804748,37.344666,46,Indicator 2.4 Percentage of children under five with diarrhea who receive appropriate care -oral rehydration salts (ORS) and Zinc,3806
-3.3824172,10.206014,38.341766,46,# of children under 5 with diarrhea received ORS + Zinc according to national protocol (both in-facility and in-community)  (disagregated by sex),4431
-3.4574847,9.930209,39.19592,46,# of children under 5 with diarrhea received ORS + Zinc according to national protocol (both in-facility and in-community),4434
-2.103538,9.517987,37.532795,46,Number of children under five with diarrhea who receive appropriate care -oral rehydration salts (ORS) and Zinc,4513
-3.7317355,8.81518,37.303078,46,"(girls: 455, boys: 438) U5 children treated with ORS and Zinc for acute diarrhea",4578
-3.696312,9.020318,38.507168,46,Number of children under-5  with diarrhoea received ORS+Zinc according to national protocol,4732
-3.8854213,8.055793,36.575817,46,of girls and boys U5 treated with ORS and Zinc for acute diarrhea,4816
-4.311859,9.029181,39.247154,46,Number of children under 5 with diarrhoea who received ORS + Zinc according to national protocol,5117
-4.728752,7.7468553,37.57817,46,1.7  U5 children treated with ORS and Zinc for acute diarrhea,5477
-4.728752,7.7468553,37.57817,46,1.7 U5 children treated with ORS and Zinc for acute diarrhea,5495
-5.150588,8.576302,38.27111,46,1.7 of U5 children treated with ORS and Zinc for acute diarrhea,5500
-3.583791,7.5949297,37.532356,46,1.7: of U5 children treated with ORS and Zinc for acute diarrhea,5507
-4.891408,9.022272,37.468327,46,1.6 of U5 children treated with ORS and Zinc for acute diarrhea,5550
3.5681362,13.391164,-5.776087,47,# of community based child protection structures established or supported,1206
3.5824292,13.383545,-5.894169,47,# of community-based child protection structures established or supported,1268
3.624561,13.661467,-6.1692805,47,# of community-based child protection structures established,4523
9.205691,-7.4798975,25.47797,48,"Number Of People Using Safe Sanitation Facilities At School (Disaggregated By Children (Boys/Girls); Men, Women, Disability)",249
8.593896,-6.6754208,25.485683,48,"Number of pupils using safe sanitation facilities at school (disaggregated by sex, boys, girls, men, women, disability)",623
8.6738205,-7.3752313,26.137411,48,"Number of people using safe  sanitation facilities at school  (disaggregated by children  (boys/girls); men, women,  disability)",630
8.908205,-8.00428,25.772226,48,"Number of people using safe sanitation facilities at school (disaggregated by children (boys/girls); men, women, disability)",635
8.153299,-7.7789598,25.797203,48,"Number of people using safe sanitation facilities at school (disaggregated by children(boys/girls), men, women, disability)",663
8.418219,-7.528422,25.065277,48,"Number of people using safe sanitation facilities at school (disaggregated by sex, boys, girls, disability)",675
-8.301826,16.043947,5.5694757,49,Indicator 2.1 # of PLWs receiving at least one individual counselling  on appropriate IYCF/IYCF-E,1322
-8.301826,16.043947,5.5694757,49,Indicator 2.1 # of PLWs receiving at least one individual counselling on appropriate IYCF/IYCF-E,1338
-9.407417,14.1687355,6.2251062,49,Indicator 2.3 # of community workers (male/female) trained on  IYCF and are providing counselling support,1435
-9.461491,14.1796875,6.1485796,49,Indicator 2.4 # of community workers (male/female) trained on IYCF/IYCF-E and are providing counselling support,2436
-8.441915,16.288109,5.3695025,49,Indicator 2.1 Number of PLWs who received at least one individual counselling on IYCF/IYCF-E,2439
-12.05044,16.479021,5.4933214,49,No of primary caregivers of children aged 0-23 months who received IYCF counselling through facilities and community platforms,2808
-12.932269,17.097569,4.9628386,49,Number of caregivers of children 0-23 months reached with IYCF counselling.,3590
-11.975345,15.13062,8.496622,49,2.1.1 - Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards,3617
-11.343898,15.585201,8.913137,49,Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards.,4106
-13.180771,17.721567,5.651281,49,Number of primary caregivers of children aged 0-23 months who received IYCF counselling.,4107
-12.215991,15.980432,9.024875,49,1.1 Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards,4139
-12.650871,15.177961,8.986221,49,1.1: Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards,5207
-12.01257,17.32274,6.0729694,49,1.3 - Number of primary caregivers of children aged 0-23 months who received IYCF counselling,5208
-11.953437,15.149439,9.481421,49,1.1 - Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards,5211
-12.415819,18.208954,5.748656,49,1.3  Number of primary caregivers of children aged 0-23 months who received IYCF counseling,5217
-12.215991,15.980432,9.024875,49,1.1	Number of health and nutrition workers trained to provide Infant and Young Child Counselling (IYCF) counselling services as per national standards,5221
-12.648891,17.592346,6.3273168,49,1.3	Number of primary caregivers of children aged 0-23 months who received IYCF counselling,5222
-12.739219,16.882935,6.02573,49,2.1.3 - Number of primary caregivers of children aged 0-23 months who received IYCF counselling,5736
-21.705185,3.4300108,-10.262966,50,Social workers and child protection actors trained on providing support to vulnerable boys and girls (including boys and girls with disabilities and special needs) during emergencies (disaggregated by nationality and age and gender),469
-21.741407,3.525348,-10.273656,50,"Number of social workers and child protection actors trained on providing support to vulnerable boys and girls (including boys and girls with disabilities and special needs) during emergencies (disaggregated by nationality, age and gender)",484
-2.8850431,2.666205,27.818258,53,Number of population in humanitarian situations reached with messages on appropriate hygiene practices,1034
-3.289844,2.650646,27.843693,53,Number of targeted population in humanitarian situations reached with messages on appropriate hygiene practices,2202
-4.184339,-1.9292287,27.564365,53,Number of population reached with messages on appropriate hygiene practices,3048
-4.3072944,-1.900464,27.490738,53,Number population reached with messages on appropriate hygiene practices,3992
-2.9847538,2.6067514,27.85158,53,Number of populations in humanitarian situations reached with messages on appropriate hygiene practices,5190
9.8862505,-23.114815,-19.613924,54,Percentage of children demonstrating level/grade appropriate learning competencies,2217
10.172182,-23.51575,-19.683828,54,Percentage of level/grade 2 children demonstrating level/grade appropriate learning competencies,2241
11.153279,-22.841192,-18.269436,54,of children demonstrating grade appropriate learning competencies,3173
11.275253,-22.952913,-18.531193,54,of children demonstrating level/grade appropriate learning competencies,3183
-26.28426,9.978381,15.542825,55,"Number of trained MOHS staffs, partners and township officers for nutrition information system",350
-24.589949,9.819906,12.960432,55,6.7 # of nutrition volunteers receiving specialized CMAM/IYCF training (Azraq),1054
-24.616669,9.821733,12.959068,55,6.17 # of nutrition volunteers receiving specialized CMAM/IYCF training (Zaatari),1060
-26.281277,9.991766,15.549366,55,"3.2 Number of trained MOHS staffs, partners and township officers for updated nutrition information system",1498
