x,y,cluster,title,id
-94.529106,-22.482021,43,2.5 Total number of children 12- 59 months given Vit-A halfyearly,1085
-96.28813,-19.193771,43,Number of children aged 6-59 months who received vitamin A supplementation,1139
-97.70497,-17.534447,43,"Of Children Aged 6-59 Months Who Received: (A) Vitamin A Supplements In Semester 1, (B) Vitamin A % Supplements In Semester 2 In Unicef-Supported Districts",1231
-96.35298,-18.591158,43,Number of children aged 6-59 months reached with Vitamin A supplementation,2230
-96.35298,-18.591158,43,Number of children aged 6- 59 months reached with Vitamin A supplementation,2237
-96.49305,-18.51943,43,Number of children aged 24-59 months reached with Vitamin A supplementation,2239
-96.5374,-17.635166,43,of children 6-23 months provided with VITAMIN A SUPPLEMENTATION,2758
-95.5606,-19.209627,43,Number of children aged 6-59 months received vitamin A supplementation every 6 months,3775
-95.054016,-22.495193,43,Number of children age 6-59 months receiving 2  doses of Vit A in the reporting year,4186
-96.11997,-19.308842,43,Number of children 6-59 months old who received Vitamin A supplementation,4729
-96.49462,-17.484138,43,of children 6-59 months supplemented with vitamin A,4762
-97.53162,-19.408216,43,2.1.2 Number of children aged 6-59 months who received vitamin A supplements in semester 1,5126
-97.953674,-19.202473,43,1.3 Number of boys and Girls  aged 6-59 months who received vitamin A supplements in semester 1,5198
-97.38165,-19.29064,43,1.4 Number of children aged 6-59 months who received vitamin A supplements in semester 1,5212
-96.31844,-19.673304,43,1.4 Number of children 6-59 months received Vitamin A supplementation,5218
-96.82887,-19.4519,43,1.4	Number of children aged 6-59 months who received vitamin A supplements,5223
-96.051094,-17.986214,43,of children aged 6-59 months  received vitamin A supplementation every 6 months,5680
-95.06942,-22.543741,43,Number of children aged 6-59 months receiving 2 annual doses of Vit A in the reporting year,5690
62.512104,-1.8888382,44,"Number of teachers trained in teaching methodologies and other technical areas (PSS, DRR, EdTech etc.)",2218
62.562412,-1.8694288,44,"Number of teachers trained in teaching methodologies and other technical areas (PSS, DRR, EdTech, curriculum content etc.)",2223
63.820152,-1.0969036,44,"of teachers trained in teaching methodologies and other technical areas (PSS, DRR, EdTech etc.)",3184
63.788082,-0.95062673,44,"of teachers trained in effective teaching methodologies and other technical areas (PSS, DRR, EdTech, curriculum content etc.)",3726
-6.4174075,25.10842,46,"1.1 # of vulnerable children including children with disabilities 4-18 years access age and gender appropriate expressive arts and child parent interaction, and life skills programs to improve their protection and psychosocial wellbeing",1885
-6.4255424,25.122936,46,"# of vulnerable children including children with disabilities 4-18 years access age and gender appropriate expressive arts and child parent interaction, and life skills programs to improve their protection and psychosocial wellbeing",2690
-3.7707882,19.629827,46,Output 4.1: Number of NAF beneficiaries benefiting from Makani services,5370
-3.7035592,19.601358,46,Output 4.1: Number of NAF benfecaries benefiting from Makani services,5594
-14.437071,-74.90057,47,Indicator 5.4 Number of AWD and/or Cholera cases treated at facility (CTCs) and other treatment centers (CTUs (Disaggregated by age and sex). Case fatality rate (CFR) to be kept <1 % when need arise,1346
-17.198223,-78.326,47,Indicator 2.5 Number of U5 children treated for acute watery diarrhoea/Cholera. (#boys: # girls).,4683
-17.194033,-78.33741,47,Indicator 3.4 Number   of U5 children treated for acute watery diarrhea/Cholera. (#boys: # girls).,4689
-14.369803,-74.896996,47,"Indicator 4.1 Number of AWD/Cholera cases treated at facility (CTCs) and other treatment centres (CTUs, ORPs& mobile CTUs). (Disaggregated by age and sex). Case fatality rate (CFR) to be kept <1 % when need arise.",4690
-17.170256,-78.35103,47,"Indicator 2.5. Number of U5 boys, girl’s children treated for acute watery diarrhea/Cholera.(#boys: # girls).",4700
29.01872,55.065502,48,Number of children (disaggregated by sex) regularly attending CBE classes,2879
28.644045,54.93825,48,Number of children (disaggregated by sex) enrolled in CBE classes,2880
28.579565,55.052906,48,Number of children (disaggregated by sex) enrolled CBE classes,2896
28.644047,54.938236,48,Number of children (disaggregated by sex) enrolled in  CBE classes,2899
29.01872,55.065506,48,Number of children (disaggregated by sex) regularly   attending CBE classes,2908
27.505396,54.40242,48,Number of children enrolled in CBE classes,2909
27.562319,54.26223,48,Number of children regularly attending CBE classes,2910
27.505423,54.402378,48,Number of children  enrolled in CBE classes,2945
28.627117,54.88397,48,# of children (disaggregated by sex) enrolled in  CBE classes,3308
42.56307,-24.640135,49,Number of governmental and NGO staff member trained,787
42.518246,-24.581453,49,Number of governmental and NGO staff member trained.,3019
42.466278,-24.545637,49,# of governmental and NGO staff member trained.,4136
7.079973,-36.028503,52,# of teachers and community focal points trained on Mine risk education in light of COVID-19.,1817
7.1101336,-35.997128,52,of teachers and community focal points trained on Mine risk education in light of COVID-19.,2523
-17.519823,17.925135,53,Percentage of targeted children involved in child protection counselling who report a perceived in increase in daily functioning,765
-17.53238,17.928097,53,"Percentage of targeted children involved in child protection counselling who report an increase in daily functioning (sleeping, eating, communication and self-esteem)",2319
46.264034,-73.42459,54,of people access to safe drinking water by the established pipe water distribution network systems,2953
46.239243,-73.38647,54,of people access to safe drinking water by the pipe water distribution network systems(old & new).,3086
46.205227,-73.39529,54,of people access to safe drinking water by the established piped water distribution network systems,3281
-41.430134,54.933308,55,"# of juveniles (girls, boys) in conflict with the law receiving legal assistance including legal representation and advise.",1265
-41.458084,54.901505,55,"# of juveniles (girls, boys) in conflict with the law receiving legal assistance including legal representation",3393
60.580273,49.704365,56,Number of adolescent boys and girls participating in literacy and numeracy classes,2295
61.735336,50.355515,56,of adolescent and youth (15-24) boys and girls participated and demonstrated competencies in literacy and numeracy with minimum standard.,3123
61.69766,50.33839,56,of adolescent and youth (15-24) boys and girls participated and demonstrated competencies in literacy and numeracy with a minimum standard,3730
60.727,49.790417,56,Number of adolescent and youth (15-24) boys and girls participated in literacy and numeracy classes,3946
60.70778,49.76844,56,Number of adolescent and youth (15-24) boys and girls who participated in literacy and numeracy classes,4628
83.37152,10.467216,57,Number of children enrolled in Grades 6 to 9 of Myanmar curriculum,2242
83.35324,10.539155,57,of children enrolled in Grades 6 to 9 of Myanmar curriculum,3171
-3.2609181,-19.647127,58,"# of boys, girls, men and women participated in awareness raising activities on CP related issues and PSEA",1104
-5.057683,-20.929771,58,of girls / boys / women / men  participating in awareness raising activities on CP issues. and health issues such as COVID-19 prevention or response,1151
-3.3062694,-19.84501,58,"of girls, boys, women and men participating in awareness raising activities related CP issues and PSEA",1164
-5.323407,-21.29557,58,"of women, men, boys and girls participating in awareness raising activities on CP issues and health issues such as COVID-19",1168
-4.1855083,-20.752998,58,"# of girls / boys / women / men participating in awareness raising activities on CP issues includes, PSEA, child rights and COVID 19 prevention,",1204
-4.0935545,-21.33292,58,"# of boys, girls, women & men participating in awareness raising activities on CP issues includes PSEA & covid-19",1259
-3.9868686,-21.23804,58,# of girls / boys / women / men participating in awareness raising activities on CP issues includes PSEA and COVID 19 prevention,1262
-4.2310257,-21.064241,58,"# of girls / boys / women / men participating in awareness raising activities on CP issues includes GBV, PSEA, child rights and COVID 19 prevention",2057
-3.0056174,-19.633558,58,"# of girls, boys, women and men participating in awareness raising activities related CP issues and PSEA",2868
-2.8794231,-18.998028,58,"# of girls, boys, women and men participating in awareness raising activities on CP issues includes PSEA                   ( face to face or  remotely)",3400
-2.868724,-19.07884,58,# of girls / boys / women / men participating in awareness raising activities on CP issues include PSEA messages.,3671
-4.451829,-25.62541,58,# of girls / boys / women / men reached with awareness raising messages (COVID-19) include PSEA,3672
-2.8385522,-19.398762,58,# of girls / boys / women / men participating in awareness raising activities on CP issues include PSEA,4521
-4.44374,-25.604412,58,"# of girls / boys / women / men reached with awareness raising messages on COVID 19 prevention, (CP) include PSEA",4522
